date,open,high,low,close,volume
2026-01-13,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,2600
2026-01-14,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,0
2026-01-15,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,0
2026-01-16,10.079999923706055,10.210000038146973,10.079999923706055,10.09000015258789,3500
2026-01-20,10.0600004196167,10.0600004196167,10.0600004196167,10.0600004196167,1100
2026-01-21,10.149999618530273,10.149999618530273,10.050000190734863,10.050000190734863,200
2026-01-22,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,0
2026-01-23,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,2900
2026-01-26,10.300000190734863,10.300000190734863,10.09000015258789,10.25,9000
2026-01-27,10.300000190734863,10.300000190734863,10.100000381469727,10.100000381469727,4200
2026-01-28,10.119999885559082,10.119999885559082,10.119999885559082,10.119999885559082,100
2026-01-29,10.119999885559082,10.180000305175781,10.119999885559082,10.119999885559082,1700
2026-01-30,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,200
2026-02-02,10.119999885559082,10.119999885559082,10.119999885559082,10.119999885559082,100
2026-02-03,10.119999885559082,10.119999885559082,10.119999885559082,10.119999885559082,100
2026-02-04,10.119999885559082,10.119999885559082,10.119999885559082,10.119999885559082,0
2026-02-05,10.130000114440918,10.130000114440918,10.119999885559082,10.119999885559082,600
2026-02-06,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,100
2026-02-09,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,100
2026-02-10,10.119999885559082,10.130000114440918,10.119999885559082,10.130000114440918,9000
2026-02-11,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,100
2026-02-12,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,1100
2026-02-13,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,100
2026-02-17,10.140000343322754,10.140000343322754,10.119999885559082,10.130000114440918,2200
2026-02-18,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,0
2026-02-19,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,0
2026-02-20,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,100
2026-02-23,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,100
2026-02-24,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,100
2026-02-25,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,0
2026-02-26,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,0
2026-02-27,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,0
2026-03-02,10.649999618530273,10.649999618530273,10.220000267028809,10.220000267028809,5700
2026-03-03,10.220000267028809,10.220000267028809,10.220000267028809,10.220000267028809,0
2026-03-04,10.149999618530273,10.25,10.130000114440918,10.25,5800
2026-03-05,10.140000343322754,10.180000305175781,10.130000114440918,10.130000114440918,6300
2026-03-06,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,900
2026-03-09,10.59000015258789,10.59000015258789,10.140000343322754,10.140000343322754,300
2026-03-10,10.40999984741211,10.40999984741211,10.130000114440918,10.170000076293945,5100
2026-03-11,10.140000343322754,10.149999618530273,10.130000114440918,10.130000114440918,4600
2026-03-12,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,500
2026-03-13,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,100
2026-03-16,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,100
2026-03-17,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,0
2026-03-18,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,0
2026-03-19,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,0
2026-03-20,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,200
2026-03-23,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,0
2026-03-24,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,100
2026-03-25,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,0
2026-03-26,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,200
2026-03-27,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,0
2026-03-30,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,0
2026-03-31,10.149999618530273,10.149999618530273,10.140000343322754,10.140000343322754,600
2026-04-01,10.149999618530273,10.149999618530273,10.149999618530273,10.149999618530273,100
2026-04-02,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,500
2026-04-06,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,0
2026-04-07,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,100
2026-04-08,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,100
2026-04-09,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,100
2026-04-10,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,0
2026-04-13,10.149999618530273,10.149999618530273,10.149999618530273,10.149999618530273,100
2026-04-14,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,100
2026-04-15,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,0
2026-04-16,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,100
2026-04-17,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,100
2026-04-20,10.1899995803833,10.1899995803833,10.1899995803833,10.1899995803833,1300
2026-04-21,10.1899995803833,10.1899995803833,10.1899995803833,10.1899995803833,0
2026-04-22,10.1899995803833,10.1899995803833,10.1899995803833,10.1899995803833,0
2026-04-23,10.1899995803833,10.1899995803833,10.1899995803833,10.1899995803833,0
2026-04-24,10.1899995803833,10.1899995803833,10.1899995803833,10.1899995803833,100
2026-04-27,10.1899995803833,10.1899995803833,10.1899995803833,10.1899995803833,0
2026-04-28,10.1899995803833,10.1899995803833,10.1899995803833,10.1899995803833,0
2026-04-29,10.1899995803833,10.1899995803833,10.1899995803833,10.1899995803833,0
2026-04-30,10.1899995803833,10.1899995803833,10.1899995803833,10.1899995803833,0
2026-05-01,10.140000343322754,10.1899995803833,10.140000343322754,10.1899995803833,4800
2026-05-04,10.1899995803833,10.1899995803833,10.1899995803833,10.1899995803833,0
2026-05-05,10.1899995803833,10.1899995803833,10.1899995803833,10.1899995803833,0
