date,open,high,low,close,volume
2025-04-10,35.040000915527344,38.31999969482422,28.079999923706055,33.20000076293945,278275
2025-04-11,32.47999954223633,36.0,32.15999984741211,35.84000015258789,62813
2025-04-14,35.599998474121094,37.68000030517578,34.0,36.47999954223633,66688
2025-04-15,35.183998107910156,36.959999084472656,34.0,34.08000183105469,61438
2025-04-16,34.400001525878906,40.0,34.400001525878906,39.63999938964844,32500
2025-04-17,38.15999984741211,46.47999954223633,37.68000030517578,39.599998474121094,60163
2025-04-21,36.0,40.0,34.400001525878906,38.79999923706055,14263
2025-04-22,34.400001525878906,38.79999923706055,34.400001525878906,36.35200119018555,3463
2025-04-23,37.119998931884766,40.0,37.119998931884766,38.0,1788
2025-04-24,37.20000076293945,38.63999938964844,35.20000076293945,36.400001525878906,2813
2025-04-25,36.79999923706055,38.0,35.84000015258789,37.91999816894531,2388
2025-04-28,38.06399917602539,38.959999084472656,34.400001525878906,36.400001525878906,106588
2025-04-29,35.895999908447266,36.79999923706055,34.720001220703125,36.400001525878906,62038
2025-04-30,36.79999923706055,38.63999938964844,35.7599983215332,38.63999938964844,4138
2025-05-01,36.560001373291016,38.79999923706055,35.20000076293945,38.08000183105469,275
2025-05-02,38.400001525878906,51.36000061035156,36.63999938964844,48.63999938964844,19413
2025-05-05,48.0,48.400001525878906,41.68000030517578,43.84000015258789,10375
2025-05-06,46.2400016784668,47.52000045776367,43.84000015258789,46.20000076293945,2500
2025-05-07,45.36000061035156,53.7599983215332,42.400001525878906,42.400001525878906,29713
2025-05-08,43.20000076293945,47.375999450683594,36.0,39.36000061035156,29900
2025-05-09,39.327999114990234,39.327999114990234,32.15999984741211,38.79999923706055,2375
2025-05-12,39.20000076293945,41.279998779296875,39.040000915527344,39.599998474121094,3913
2025-05-13,37.599998474121094,41.20000076293945,34.08000183105469,34.63999938964844,15063
2025-05-14,36.400001525878906,36.720001220703125,35.20000076293945,35.439998626708984,650
2025-05-15,36.31999969482422,39.52000045776367,36.0,37.7599983215332,8950
2025-05-16,38.0,38.0,35.84000015258789,35.84000015258789,1950
2025-05-19,36.0,36.2400016784668,35.84000015258789,35.84000015258789,288
2025-05-20,36.880001068115234,37.91999816894531,35.119998931884766,35.20000076293945,2000
2025-05-21,35.599998474121094,38.15999984741211,35.400001525878906,36.400001525878906,700
2025-05-22,37.119998931884766,37.119998931884766,35.36000061035156,36.31999969482422,900
2025-05-23,36.400001525878906,38.400001525878906,35.279998779296875,35.91999816894531,1525
2025-05-27,38.15999984741211,38.63999938964844,36.0,36.0,3913
2025-05-28,36.31999969482422,38.560001373291016,36.08000183105469,37.040000915527344,438
2025-05-29,37.52000045776367,38.0,37.52000045776367,38.0,1325
2025-05-30,38.08000183105469,39.68000030517578,37.31999969482422,39.68000030517578,4400
2025-06-02,38.400001525878906,39.599998474121094,37.599998474121094,37.599998474121094,10413
2025-06-03,38.231998443603516,39.36000061035156,37.439998626708984,39.36000061035156,3525
2025-06-04,39.20000076293945,43.91999816894531,38.055999755859375,40.0,25813
2025-06-05,44.0,46.560001373291016,38.63999938964844,43.599998474121094,4575
2025-06-06,42.400001525878906,44.79999923706055,39.52000045776367,41.439998626708984,14513
2025-06-09,42.400001525878906,55.84000015258789,40.2400016784668,48.0,149988
2025-06-10,48.0,48.0,41.7599983215332,46.15999984741211,5000
2025-06-11,44.47999954223633,46.720001220703125,44.08000183105469,45.91999816894531,1588
2025-06-12,41.599998474121094,46.08000183105469,41.599998474121094,45.52000045776367,525
2025-06-13,40.959999084472656,46.47999954223633,40.31999969482422,45.84000015258789,6038
2025-06-16,45.279998779296875,48.959999084472656,44.0,44.63999938964844,1988
2025-06-17,43.279998779296875,47.439998626708984,42.36000061035156,42.63999938964844,1338
2025-06-18,45.68000030517578,46.400001525878906,42.36000061035156,44.15999984741211,1788
2025-06-20,43.119998931884766,46.720001220703125,43.119998931884766,45.599998474121094,1813
2025-06-23,47.68000030517578,47.68000030517578,44.959999084472656,46.551998138427734,200
2025-06-24,45.52000045776367,47.47200012207031,45.52000045776367,46.400001525878906,263
2025-06-25,49.599998474121094,52.08000183105469,45.720001220703125,50.0,1538
2025-06-26,50.0,50.0,45.599998474121094,46.79999923706055,1875
2025-06-27,50.0,50.0,46.0,46.560001373291016,2325
2025-06-30,46.880001068115234,49.7599983215332,42.0,46.880001068115234,33688
2025-07-01,47.01599884033203,59.119998931884766,47.01599884033203,52.79999923706055,58825
2025-07-02,54.0,55.88800048828125,51.20000076293945,53.439998626708984,62513
2025-07-03,54.0,55.599998474121094,52.79999923706055,55.20000076293945,54025
2025-07-07,56.63999938964844,59.68000030517578,52.63999938964844,54.720001220703125,123763
2025-07-08,55.040000915527344,57.439998626708984,52.79999923706055,56.0,89488
