date,close,adj_close
1998-01-02,5.781250,3.513332
1998-01-05,5.625000,3.418377
1998-01-06,5.421875,3.294935
1998-01-07,5.562500,3.380395
1998-01-08,5.750000,3.494341
1998-01-09,5.500000,3.342413
1998-01-12,5.343750,3.247458
1998-01-13,5.437500,3.304431
1998-01-14,5.359375,3.256953
1998-01-15,5.375000,3.266449
1998-01-16,5.562500,3.380395
1998-01-20,5.781250,3.513332
1998-01-21,5.750000,3.494341
1998-01-22,5.656250,3.437368
1998-01-23,5.812500,3.532323
1998-01-26,5.718750,3.475350
1998-01-27,5.625000,3.418377
1998-01-28,5.656250,3.437368
1998-01-29,5.718750,3.475350
1998-01-30,5.718750,3.475350
1998-02-02,6.000000,3.646269
1998-02-03,6.000000,3.646269
1998-02-04,5.906250,3.589296
1998-02-05,5.875000,3.570305
1998-02-06,5.937500,3.608287
1998-02-09,6.062500,3.684251
1998-02-10,6.250000,3.798196
1998-02-11,5.750000,3.494341
1998-02-12,5.906250,3.589296
1998-02-13,5.937500,3.608287
1998-02-17,5.906250,3.589296
1998-02-18,5.906250,3.589296
1998-02-19,5.843750,3.551314
1998-02-20,5.781250,3.513332
1998-02-23,5.718750,3.475350
1998-02-24,5.500000,3.342413
1998-02-25,5.593750,3.399386
1998-02-26,5.468750,3.323422
1998-02-27,5.687500,3.456359
1998-03-02,5.406250,3.285440
1998-03-03,5.375000,3.266449
1998-03-04,5.406250,3.285440
1998-03-05,5.406250,3.285440
1998-03-06,5.437500,3.304431
1998-03-09,5.437500,3.304431
1998-03-10,5.375000,3.266449
1998-03-11,5.515625,3.351908
1998-03-12,5.531250,3.361404
1998-03-13,5.687500,3.456359
1998-03-16,5.906250,3.589296
1998-03-17,5.750000,3.494341
1998-03-18,5.781250,3.513332
1998-03-19,5.875000,3.570305
1998-03-20,5.875000,3.570305
1998-03-23,5.812500,3.532323
1998-03-24,6.000000,3.646269
1998-03-25,5.875000,3.570305
1998-03-26,5.875000,3.570305
1998-03-27,5.953125,3.617782
1998-03-30,6.000000,3.646269
1998-03-31,6.500000,3.950124
1998-04-01,6.187500,3.760214
1998-04-02,6.687500,4.064070
1998-04-03,6.281250,3.817187
1998-04-06,6.328125,3.845674
1998-04-07,6.187500,3.760214
1998-04-08,6.125000,3.722232
1998-04-09,6.000000,3.646269
1998-04-13,5.812500,3.532323
1998-04-14,5.781250,3.513332
1998-04-15,5.750000,3.494341
1998-04-16,5.828125,3.541818
1998-04-17,5.828125,3.541818
1998-04-20,5.812500,3.532323
1998-04-21,5.750000,3.494341
1998-04-22,5.812500,3.532323
1998-04-23,5.781250,3.513332
1998-04-24,5.750000,3.494341
1998-04-27,5.625000,3.418377
1998-04-28,5.593750,3.399386
1998-04-29,5.625000,3.418377
1998-04-30,5.718750,3.475350
1998-05-01,5.734375,3.484845
1998-05-04,5.687500,3.456359
1998-05-05,5.687500,3.456359
1998-05-06,5.718750,3.475350
1998-05-07,5.687500,3.456359
1998-05-08,5.687500,3.456359
1998-05-11,5.648438,3.432620
1998-05-12,5.640625,3.427872
1998-05-13,5.593750,3.399386
1998-05-14,5.531250,3.361404
1998-05-15,5.593750,3.399386
1998-05-18,5.437500,3.304431
1998-05-19,5.531250,3.361404
1998-05-20,5.625000,3.418377
1998-05-21,5.656250,3.437368
1998-05-22,5.687500,3.456359
1998-05-26,5.687500,3.456359
1998-05-27,5.703125,3.465854
1998-05-28,5.718750,3.475350
1998-05-29,5.781250,3.513332
1998-06-01,5.890625,3.579800
1998-06-02,5.968750,3.627278
1998-06-03,5.968750,3.627278
1998-06-04,5.890625,3.579800
1998-06-05,5.812500,3.532323
1998-06-08,5.937500,3.608287
1998-06-09,5.921875,3.598791
1998-06-10,5.718750,3.475350
1998-06-11,5.562500,3.380395
1998-06-12,5.531250,3.361404
1998-06-15,5.500000,3.342413
1998-06-16,5.875000,3.570305
1998-06-17,5.718750,3.475350
1998-06-18,5.765625,3.503836
1998-06-19,5.968750,3.627278
1998-06-22,6.000000,3.646269
1998-06-23,5.984375,3.636773
1998-06-24,5.968750,3.627278
1998-06-25,5.968750,3.627278
1998-06-26,6.109375,3.712737
1998-06-29,6.171875,3.750719
1998-06-30,6.218750,3.779205
1998-07-01,6.234375,3.788701
1998-07-02,6.281250,3.817187
1998-07-06,6.343750,3.855169
1998-07-07,6.453125,3.921638
1998-07-08,6.156250,3.741223
1998-07-09,6.250000,3.798196
1998-07-10,6.093750,3.703242
1998-07-13,6.125000,3.722232
1998-07-14,6.187500,3.760214
1998-07-15,6.265625,3.807692
1998-07-16,6.281250,3.817187
1998-07-17,6.312500,3.836178
1998-07-20,6.343750,3.855169
1998-07-21,6.312500,3.836178
1998-07-22,6.312500,3.836178
1998-07-23,6.312500,3.836178
1998-07-24,6.265625,3.807692
1998-07-27,5.906250,3.589296
1998-07-28,6.031250,3.665260
1998-07-29,6.093750,3.703242
1998-07-30,6.093750,3.703242
1998-07-31,6.156250,3.741223
1998-08-03,6.046875,3.674755
1998-08-04,5.750000,3.494341
1998-08-05,5.937500,3.608287
1998-08-06,5.843750,3.551314
1998-08-07,5.820313,3.537071
1998-08-10,5.531250,3.361404
1998-08-11,5.625000,3.418377
1998-08-12,5.703125,3.465854
1998-08-13,5.562500,3.380395
1998-08-14,5.515625,3.351908
1998-08-17,5.750000,3.494341
1998-08-18,5.984375,3.636773
1998-08-19,5.890625,3.579800
1998-08-20,6.031250,3.665260
1998-08-21,6.062500,3.684251
1998-08-24,5.937500,3.608287
1998-08-25,6.031250,3.665260
1998-08-26,6.031250,3.665260
1998-08-27,6.000000,3.646269
1998-08-28,5.687500,3.456359
1998-08-31,5.000000,3.038557
1998-09-01,5.281250,3.209476
1998-09-02,5.500000,3.342413
1998-09-03,4.968750,3.019566
1998-09-04,4.625000,2.810665
1998-09-08,5.109375,3.105026
1998-09-09,4.750000,2.886629
1998-09-10,4.375000,2.658737
1998-09-11,4.515625,2.744197
1998-09-14,4.468750,2.715710
1998-09-15,4.468750,2.715710
1998-09-16,4.562500,2.772683
1998-09-17,4.500000,2.734701
1998-09-18,4.671875,2.839152
1998-09-21,4.804688,2.919864
1998-09-22,4.984375,3.029062
1998-09-23,5.109375,3.105026
1998-09-24,5.125000,3.114521
1998-09-25,5.062500,3.076539
1998-09-28,5.093750,3.095530
1998-09-29,5.062500,3.076539
1998-09-30,5.031250,3.057548
1998-10-01,4.750000,2.886629
1998-10-02,4.718750,2.867638
1998-10-05,4.343750,2.639747
1998-10-06,4.234375,2.573278
1998-10-07,4.125000,2.506810
1998-10-08,3.687500,2.240936
1998-10-09,3.921875,2.383368
1998-10-12,4.562500,2.772683
1998-10-13,4.515625,2.744197
1998-10-14,4.500000,2.734701
1998-10-15,5.000000,3.038557
1998-10-16,4.750000,2.886629
1998-10-19,4.828125,2.934107
1998-10-20,5.000000,3.038557
1998-10-21,5.250000,3.190485
1998-10-22,5.234375,3.180989
1998-10-23,5.187500,3.152503
1998-10-26,5.296875,3.218971
1998-10-27,5.250000,3.190485
1998-10-28,5.265625,3.199980
1998-10-29,5.343750,3.247458
1998-10-30,5.546875,3.370899
1998-11-02,5.687500,3.456359
1998-11-03,5.703125,3.465854
1998-11-04,5.953125,3.617782
1998-11-05,5.859375,3.560809
1998-11-06,5.921875,3.598791
1998-11-09,5.984375,3.636773
1998-11-10,6.015625,3.655764
1998-11-11,5.992188,3.641521
1998-11-12,6.000000,3.646269
1998-11-13,5.984375,3.636773
1998-11-16,5.578125,3.389890
1998-11-17,5.750000,3.494341
1998-11-18,5.843750,3.551314
1998-11-19,5.828125,3.541818
1998-11-20,5.765625,3.503836
1998-11-23,5.750000,3.494341
1998-11-24,5.656250,3.437368
1998-11-25,5.562500,3.380395
1998-11-27,5.609375,3.408881
1998-11-30,5.640625,3.427872
1998-12-01,5.859375,3.560809
1998-12-02,5.718750,3.475350
1998-12-03,5.906250,3.589296
1998-12-04,6.062500,3.684251
1998-12-07,5.968750,3.627278
1998-12-08,6.062500,3.684251
1998-12-09,5.906250,3.589296
1998-12-10,5.984375,3.636773
1998-12-11,5.937500,3.608287
1998-12-14,5.875000,3.570305
1998-12-15,5.875000,3.570305
1998-12-16,6.062500,3.684251
1998-12-17,6.171875,3.750719
1998-12-18,6.234375,3.788701
1998-12-21,6.250000,3.798196
1998-12-22,6.250000,3.798196
1998-12-23,6.375000,3.874160
1998-12-24,6.343750,3.855169
1998-12-28,6.468750,3.931133
1998-12-29,6.500000,3.950124
1998-12-30,6.421875,3.902647
1998-12-31,6.484375,3.940629
1999-01-04,6.375000,3.874160
1999-01-05,6.437500,3.912142
1999-01-06,6.375000,3.874160
1999-01-07,6.437500,3.912142
1999-01-08,6.250000,3.798196
1999-01-11,6.390625,3.883656
1999-01-12,6.359375,3.864665
1999-01-13,6.500000,3.950124
1999-01-14,6.500000,3.950124
1999-01-15,6.515625,3.959620
1999-01-19,6.484375,3.940629
1999-01-20,6.468750,3.931133
1999-01-21,6.593750,4.007097
1999-01-22,6.593750,4.007097
1999-01-25,6.656250,4.045079
1999-01-26,6.625000,4.026088
1999-01-27,6.687500,4.064070
1999-01-28,6.734375,4.092557
1999-01-29,6.843750,4.159025
1999-02-01,7.046875,4.282466
1999-02-02,7.343750,4.462881
1999-02-03,7.406250,4.500863
1999-02-04,7.250000,4.405908
1999-02-05,7.218750,4.386917
1999-02-08,7.312500,4.443890
1999-02-09,6.843750,4.159025
1999-02-10,6.812500,4.140034
1999-02-11,6.750000,4.102052
1999-02-12,6.296875,3.826683
1999-02-16,6.421875,3.902647
1999-02-17,6.421875,3.902647
1999-02-18,6.343750,3.855169
1999-02-19,6.281250,3.817187
1999-02-22,6.500000,3.950124
1999-02-23,6.437500,3.912142
1999-02-24,6.296875,3.826683
1999-02-25,6.375000,3.874160
1999-02-26,6.562500,3.988106
1999-03-01,6.906250,4.197007
1999-03-02,6.875000,4.178016
1999-03-03,6.875000,4.178016
1999-03-04,6.875000,4.188678
1999-03-05,6.937500,4.226757
1999-03-08,6.875000,4.188678
1999-03-09,6.796875,4.141080
1999-03-10,6.812500,4.150599
1999-03-11,6.781250,4.131560
1999-03-12,6.718750,4.093481
1999-03-15,6.695313,4.079202
1999-03-16,6.468750,3.941165
1999-03-17,6.500000,3.960205
1999-03-18,6.468750,3.941165
1999-03-19,6.437500,3.922126
1999-03-22,6.382813,3.888807
1999-03-23,6.343750,3.865008
1999-03-24,6.359375,3.874527
1999-03-25,6.406250,3.903086
1999-03-26,6.500000,3.960205
1999-03-29,6.679688,4.069682
1999-03-30,6.562500,3.998284
1999-03-31,6.359375,3.874527
1999-04-01,6.437500,3.922126
1999-04-05,6.484375,3.950685
1999-04-06,6.593750,4.017323
1999-04-07,6.515625,3.969725
1999-04-08,6.468750,3.941165
1999-04-09,6.484375,3.950685
1999-04-12,6.484375,3.950685
1999-04-13,6.515625,3.969725
1999-04-14,6.687500,4.074441
1999-04-15,6.750000,4.112520
1999-04-16,6.773438,4.126800
1999-04-19,6.968750,4.245796
1999-04-20,6.843750,4.169639
1999-04-21,7.218750,4.398112
1999-04-22,7.328125,4.464750
1999-04-23,7.218750,4.398112
1999-04-26,7.343750,4.474270
1999-04-27,7.312500,4.455230
1999-04-28,7.250000,4.417152
1999-04-29,7.250000,4.417152
1999-04-30,7.484375,4.559947
1999-05-03,7.640625,4.655145
1999-05-04,7.921875,4.826500
1999-05-05,7.984375,4.864578
1999-05-06,8.125000,4.950256
1999-05-07,7.937500,4.836019
1999-05-10,8.125000,4.950256
1999-05-11,8.171875,4.978815
1999-05-12,8.500000,5.178729
1999-05-13,8.531250,5.197769
1999-05-14,8.125000,4.950256
1999-05-17,8.156250,4.969295
1999-05-18,7.875000,4.797940
1999-05-19,7.843750,4.778901
1999-05-20,7.937500,4.836019
1999-05-21,8.000000,4.874098
1999-05-24,7.687500,4.683704
1999-05-25,7.906250,4.816980
1999-05-26,8.062500,4.912177
1999-05-27,8.031250,4.893138
1999-05-28,8.078125,4.921697
1999-06-01,8.562500,5.216808
1999-06-02,8.734375,5.321525
1999-06-03,8.562500,5.216808
1999-06-04,8.375000,5.102572
1999-06-07,8.265625,5.035934
1999-06-08,8.203125,5.008459
1999-06-09,7.812500,4.769961
1999-06-10,7.875000,4.808120
1999-06-11,7.953125,4.855820
1999-06-14,7.937500,4.846280
1999-06-15,7.968750,4.865360
1999-06-16,8.468750,5.170637
1999-06-17,8.640625,5.275576
1999-06-18,8.859375,5.409135
1999-06-21,8.906250,5.437755
1999-06-22,8.796875,5.370976
1999-06-23,8.937500,5.456835
1999-06-24,8.734375,5.332816
1999-06-25,8.890625,5.428215
1999-06-28,9.171875,5.599934
1999-06-29,9.156250,5.590394
1999-06-30,9.187500,5.609474
1999-07-01,9.125000,5.571314
1999-07-02,9.343750,5.704873
1999-07-06,9.218750,5.628553
1999-07-07,8.437500,5.151557
1999-07-08,8.765625,5.351896
1999-07-09,8.781250,5.361436
1999-07-12,8.796875,5.370976
1999-07-13,8.718750,5.323276
