date,close,adj_close
2002-08-01,3.090000,2.085994
2002-08-02,3.020000,2.038738
2002-08-05,3.100000,2.092744
2002-08-06,3.070000,2.072492
2002-08-07,3.060000,2.065741
2002-08-08,3.050000,2.058990
2002-08-09,2.990000,2.018486
2002-08-12,2.900000,1.957729
2002-08-13,2.620000,1.768706
2002-08-14,2.690000,1.815962
2002-08-15,2.600000,1.755205
2002-08-16,2.600000,1.755205
2002-08-19,2.750000,1.856467
2002-08-20,2.650000,1.788959
2002-08-21,2.750000,1.856467
2002-08-22,2.820000,1.903722
2002-08-23,2.930000,1.977981
2002-08-26,2.890000,1.950978
2002-08-27,2.780000,1.876719
2002-08-28,2.770000,1.869968
2002-08-29,2.920000,1.971230
2002-08-30,2.580000,1.797093
2002-09-03,2.750000,1.915506
2002-09-04,2.730000,1.901575
2002-09-05,2.610000,1.817990
2002-09-06,2.600000,1.811024
2002-09-09,2.680000,1.866748
2002-09-10,2.550000,1.776197
2002-09-11,2.520000,1.755300
2002-09-12,2.600000,1.811024
2002-09-13,2.660000,1.852817
2002-09-16,2.520000,1.755300
2002-09-17,2.500000,1.741369
2002-09-18,2.400000,1.671715
2002-09-19,2.500000,1.741369
2002-09-20,2.440000,1.699577
2002-09-23,2.460000,1.713507
2002-09-24,2.610000,1.817990
2002-09-25,2.660000,1.852817
2002-09-26,2.300000,1.602060
2002-09-27,2.430000,1.692611
2002-09-30,2.450000,1.706542
2002-10-01,2.310000,1.609025
2002-10-02,2.430000,1.692611
2002-10-03,2.350000,1.636887
2002-10-04,2.560000,1.783162
2002-10-07,2.450000,1.706542
2002-10-08,2.340000,1.629922
2002-10-09,2.400000,1.671715
2002-10-10,2.350000,1.636887
2002-10-11,2.330000,1.622956
2002-10-14,2.250000,1.567232
2002-10-15,2.270000,1.581163
2002-10-16,2.360000,1.643853
2002-10-17,2.400000,1.671715
2002-10-18,2.400000,1.671715
2002-10-21,2.440000,1.699577
2002-10-22,2.250000,1.567232
2002-10-23,2.250000,1.567232
2002-10-24,2.300000,1.602060
2002-10-25,2.390000,1.664749
2002-10-28,2.500000,1.741369
2002-10-29,2.540000,1.769231
2002-10-30,2.640000,1.838886
2002-10-31,2.650000,1.845852
2002-11-01,2.610000,1.817990
2002-11-04,2.570000,1.790128
2002-11-05,2.680000,1.866748
2002-11-06,2.650000,1.845852
2002-11-07,2.820000,1.964265
2002-11-08,2.650000,1.845852
2002-11-11,2.620000,1.824955
2002-11-12,2.560000,1.783162
2002-11-13,2.550000,1.776197
2002-11-14,2.610000,1.817990
2002-11-15,2.550000,1.776197
2002-11-18,2.720000,1.894610
2002-11-19,2.860000,1.992127
2002-11-20,2.820000,1.964265
2002-11-21,3.050000,2.124471
2002-11-22,3.040000,2.117505
2002-11-25,3.050000,2.124471
2002-11-26,3.420000,2.382193
2002-11-27,2.980000,2.075712
2002-11-29,3.000000,2.089643
2002-12-02,3.000000,2.110751
2002-12-03,2.750000,1.934855
2002-12-04,2.900000,2.040392
2002-12-05,2.900000,2.040392
2002-12-06,2.950000,2.075572
2002-12-09,2.850000,2.005213
2002-12-10,2.800000,1.970034
2002-12-11,2.780000,1.955962
2002-12-12,2.920000,2.054464
2002-12-13,2.940000,2.068536
2002-12-16,2.850000,2.005213
2002-12-17,2.800000,1.970034
2002-12-18,2.790000,1.962998
2002-12-19,2.800000,1.970034
2002-12-20,2.820000,1.984106
2002-12-23,2.780000,1.955962
2002-12-24,2.800000,1.970034
2002-12-26,2.860000,2.012249
2002-12-27,2.780000,1.955962
2002-12-30,2.790000,1.962998
2002-12-31,2.850000,2.005213
2003-01-02,2.770000,1.948927
2003-01-03,2.870000,2.019285
2003-01-06,2.820000,1.984106
2003-01-07,2.800000,1.970034
2003-01-08,2.830000,1.991142
2003-01-09,2.890000,2.033357
2003-01-10,2.850000,2.005213
2003-01-13,2.850000,2.005213
2003-01-14,2.850000,2.005213
2003-01-15,2.930000,2.061500
2003-01-16,2.840000,1.998177
2003-01-17,2.900000,2.040392
2003-01-21,2.800000,1.970034
2003-01-22,2.750000,1.934855
2003-01-23,2.800000,1.970034
2003-01-24,2.770000,1.948927
