date,close,adj_close
2021-03-24,42.500000,42.500000
2021-03-25,41.760000,41.760000
2021-03-26,41.630000,41.630000
2021-03-29,40.060000,40.060000
2021-03-30,40.340000,40.340000
2021-03-31,42.130000,42.130000
2021-04-01,43.800000,43.800000
2021-04-05,43.770000,43.770000
2021-04-06,44.010000,44.010000
2021-04-07,42.700000,42.700000
2021-04-08,40.250000,40.250000
2021-04-09,40.210000,40.210000
2021-04-12,41.010000,41.010000
2021-04-13,43.330000,43.330000
2021-04-14,43.470000,43.470000
2021-04-15,44.960000,44.960000
2021-04-16,44.870000,44.870000
2021-04-19,42.960000,42.960000
2021-04-20,41.590000,41.590000
2021-04-21,41.630000,41.630000
2021-04-22,42.550000,42.550000
2021-04-23,41.400000,41.400000
2021-04-26,43.420000,43.420000
2021-04-27,43.060000,43.060000
2021-04-28,44.060000,44.060000
2021-04-29,43.080000,43.080000
2021-04-30,43.570000,43.570000
2021-05-03,43.460000,43.460000
2021-05-04,43.520000,43.520000
2021-05-05,44.800000,44.800000
2021-05-06,42.270000,42.270000
2021-05-07,42.300000,42.300000
2021-05-10,38.410000,38.410000
2021-05-11,38.320000,38.320000
2021-05-12,37.430000,37.430000
2021-05-13,35.430000,35.430000
2021-05-14,37.230000,37.230000
2021-05-17,36.270000,36.270000
2021-05-18,37.030000,37.030000
2021-05-19,39.050000,39.050000
2021-05-20,42.720000,42.720000
2021-05-21,42.970000,42.970000
2021-05-24,41.830000,41.830000
2021-05-25,41.900000,41.900000
2021-05-26,42.540000,42.540000
2021-05-27,42.680000,42.680000
2021-05-28,42.040000,42.040000
2021-06-01,41.180000,41.180000
2021-06-02,41.120000,41.120000
2021-06-03,40.020000,40.020000
2021-06-04,40.070000,40.070000
2021-06-07,38.920000,38.920000
2021-06-08,40.210000,40.210000
2021-06-09,40.640000,40.640000
2021-06-10,41.240000,41.240000
2021-06-11,41.370000,41.370000
2021-06-14,43.660000,43.660000
2021-06-15,43.960000,43.960000
2021-06-16,46.530000,46.530000
2021-06-17,46.280000,46.280000
2021-06-18,47.000000,47.000000
2021-06-21,46.160000,46.160000
2021-06-22,51.490000,51.490000
2021-06-23,52.040000,52.040000
2021-06-24,49.730000,49.730000
2021-06-25,51.220000,51.220000
2021-06-28,55.440000,55.440000
2021-06-29,54.820000,54.820000
2021-06-30,55.590000,55.590000
2021-07-01,53.810000,53.810000
2021-07-02,56.090000,56.090000
2021-07-06,54.440000,54.440000
2021-07-07,54.510000,54.510000
2021-07-08,54.820000,54.820000
2021-07-09,57.440000,57.440000
2021-07-12,55.770000,55.770000
2021-07-13,54.260000,54.260000
2021-07-14,50.930000,50.930000
2021-07-15,47.450000,47.450000
2021-07-16,48.520000,48.520000
2021-07-19,51.290000,51.290000
2021-07-20,51.580000,51.580000
2021-07-21,52.670000,52.670000
2021-07-22,52.970000,52.970000
2021-07-23,54.620000,54.620000
2021-07-26,54.520000,54.520000
2021-07-27,52.790000,52.790000
2021-07-28,53.270000,53.270000
2021-07-29,51.660000,51.660000
2021-07-30,51.500000,51.500000
2021-08-02,56.650000,56.650000
2021-08-03,60.710000,60.710000
2021-08-04,58.800000,58.800000
2021-08-05,57.440000,57.440000
2021-08-06,54.000000,54.000000
2021-08-09,53.340000,53.340000
2021-08-10,57.630000,57.630000
2021-08-11,55.850000,55.850000
2021-08-12,54.980000,54.980000
2021-08-13,53.470000,53.470000
2021-08-16,51.400000,51.400000
2021-08-17,51.140000,51.140000
2021-08-18,53.060000,53.060000
2021-08-19,51.370000,51.370000
2021-08-20,53.170000,53.170000
2021-08-23,55.230000,55.230000
2021-08-24,55.510000,55.510000
2021-08-25,55.820000,55.820000
2021-08-26,56.800000,56.800000
2021-08-27,59.990000,59.990000
2021-08-30,62.230000,62.230000
2021-08-31,61.680000,61.680000
2021-09-01,63.110000,63.110000
2021-09-02,64.150000,64.150000
2021-09-03,73.460000,73.460000
2021-09-07,70.270000,70.270000
2021-09-08,67.710000,67.710000
2021-09-09,69.080000,69.080000
2021-09-10,70.030000,70.030000
2021-09-13,75.690000,75.690000
2021-09-14,76.770000,76.770000
2021-09-15,81.560000,81.560000
2021-09-16,86.600000,86.600000
2021-09-17,82.210000,82.210000
2021-09-20,79.620000,79.620000
2021-09-21,79.350000,79.350000
2021-09-22,85.080000,85.080000
2021-09-23,87.670000,87.670000
2021-09-24,82.540000,82.540000
2021-09-27,81.730000,81.730000
2021-09-28,78.560000,78.560000
2021-09-29,77.850000,77.850000
2021-09-30,77.630000,77.630000
2021-10-01,81.070000,81.070000
2021-10-04,78.010000,78.010000
2021-10-05,79.190000,79.190000
2021-10-06,82.390000,82.390000
2021-10-07,85.190000,85.190000
2021-10-08,83.840000,83.840000
2021-10-11,83.900000,83.900000
2021-10-12,85.860000,85.860000
2021-10-13,91.090000,91.090000
2021-10-14,90.360000,90.360000
2021-10-15,89.110000,89.110000
2021-10-18,91.660000,91.660000
2021-10-19,91.660000,91.660000
2021-10-20,90.350000,90.350000
2021-10-21,95.410000,95.410000
2021-10-22,93.940000,93.940000
2021-10-25,95.550000,95.550000
2021-10-26,96.100000,96.100000
2021-10-27,95.610000,95.610000
2021-10-28,95.530000,95.530000
2021-10-29,97.590000,97.590000
2021-11-01,94.770000,94.770000
2021-11-02,92.210000,92.210000
2021-11-03,94.540000,94.540000
2021-11-04,105.320000,105.320000
2021-11-05,102.610000,102.610000
2021-11-08,112.540000,112.540000
2021-11-09,116.630000,116.630000
2021-11-10,107.690000,107.690000
2021-11-11,114.290000,114.290000
2021-11-12,124.030000,124.030000
2021-11-15,119.010000,119.010000
2021-11-16,130.260000,130.260000
2021-11-17,129.000000,129.000000
2021-11-18,128.010000,128.010000
2021-11-19,128.530000,128.530000
2021-11-22,102.820000,102.820000
2021-11-23,98.960000,98.960000
2021-11-24,101.530000,101.530000
2021-11-26,100.210000,100.210000
2021-11-29,104.440000,104.440000
2021-11-30,100.810000,100.810000
2021-12-01,87.460000,87.460000
2021-12-02,90.470000,90.470000
2021-12-03,84.040000,84.040000
2021-12-06,85.940000,85.940000
2021-12-07,93.910000,93.910000
2021-12-08,95.140000,95.140000
2021-12-09,87.310000,87.310000
2021-12-10,84.220000,84.220000
2021-12-13,80.550000,80.550000
2021-12-14,74.490000,74.490000
2021-12-15,78.370000,78.370000
2021-12-16,71.010000,71.010000
2021-12-17,73.740000,73.740000
2021-12-20,73.000000,73.000000
2021-12-21,81.470000,81.470000
2021-12-22,79.240000,79.240000
2021-12-23,81.260000,81.260000
2021-12-27,83.960000,83.960000
2021-12-28,80.470000,80.470000
2021-12-29,80.770000,80.770000
2021-12-30,82.380000,82.380000
2021-12-31,80.330000,80.330000
2022-01-03,75.290000,75.290000
2022-01-04,72.780000,72.780000
2022-01-05,69.370000,69.370000
2022-01-06,70.820000,70.820000
2022-01-07,70.730000,70.730000
2022-01-10,70.670000,70.670000
2022-01-11,73.400000,73.400000
2022-01-12,71.540000,71.540000
2022-01-13,65.420000,65.420000
2022-01-14,59.490000,59.490000
2022-01-18,57.380000,57.380000
2022-01-19,56.610000,56.610000
2022-01-20,55.500000,55.500000
2022-01-21,52.580000,52.580000
2022-01-24,55.660000,55.660000
2022-01-25,51.440000,51.440000
2022-01-26,51.060000,51.060000
2022-01-27,50.680000,50.680000
2022-01-28,53.900000,53.900000
2022-01-31,57.340000,57.340000
2022-02-01,59.450000,59.450000
2022-02-02,57.130000,57.130000
2022-02-03,53.670000,53.670000
2022-02-04,57.220000,57.220000
2022-02-07,58.200000,58.200000
2022-02-08,61.560000,61.560000
2022-02-09,63.100000,63.100000
2022-02-10,62.140000,62.140000
2022-02-11,59.180000,59.180000
2022-02-14,59.020000,59.020000
2022-02-15,62.920000,62.920000
2022-02-16,62.310000,62.310000
2022-02-17,55.680000,55.680000
2022-02-18,52.080000,52.080000
2022-02-22,51.540000,51.540000
2022-02-23,46.920000,46.920000
2022-02-24,55.640000,55.640000
2022-02-25,59.880000,59.880000
2022-02-28,59.320000,59.320000
2022-03-01,60.720000,60.720000
2022-03-02,63.360000,63.360000
2022-03-03,59.160000,59.160000
2022-03-04,51.370000,51.370000
2022-03-07,48.060000,48.060000
2022-03-08,49.930000,49.930000
2022-03-09,54.290000,54.290000
2022-03-10,51.650000,51.650000
2022-03-11,48.200000,48.200000
2022-03-14,44.760000,44.760000
2022-03-15,47.760000,47.760000
2022-03-16,52.840000,52.840000
2022-03-17,55.390000,55.390000
2022-03-18,58.630000,58.630000
2022-03-21,58.940000,58.940000
2022-03-22,60.430000,60.430000
2022-03-23,60.410000,60.410000
2022-03-24,60.360000,60.360000
2022-03-25,57.550000,57.550000
2022-03-28,57.990000,57.990000
2022-03-29,62.380000,62.380000
2022-03-30,59.900000,59.900000
2022-03-31,57.850000,57.850000
2022-04-01,59.570000,59.570000
2022-04-04,60.400000,60.400000
2022-04-05,56.850000,56.850000
2022-04-06,53.800000,53.800000
2022-04-07,54.240000,54.240000
2022-04-08,52.110000,52.110000
2022-04-11,51.330000,51.330000
2022-04-12,51.550000,51.550000
2022-04-13,54.300000,54.300000
2022-04-14,52.680000,52.680000
2022-04-18,48.600000,48.600000
2022-04-19,50.990000,50.990000
2022-04-20,47.610000,47.610000
2022-04-21,45.070000,45.070000
2022-04-22,42.900000,42.900000
2022-04-25,44.460000,44.460000
2022-04-26,41.070000,41.070000
2022-04-27,41.100000,41.100000
2022-04-28,44.000000,44.000000
2022-04-29,39.430000,39.430000
2022-05-02,42.410000,42.410000
2022-05-03,41.160000,41.160000
2022-05-04,43.560000,43.560000
2022-05-05,35.660000,35.660000
2022-05-06,35.820000,35.820000
2022-05-09,32.200000,32.200000
2022-05-10,32.700000,32.700000
2022-05-11,30.860000,30.860000
2022-05-12,33.680000,33.680000
2022-05-13,37.800000,37.800000
2022-05-16,36.660000,36.660000
2022-05-17,37.330000,37.330000
2022-05-18,36.450000,36.450000
2022-05-19,40.680000,40.680000
2022-05-20,42.660000,42.660000
2022-05-23,41.800000,41.800000
2022-05-24,43.260000,43.260000
2022-05-25,45.720000,45.720000
2022-05-26,45.920000,45.920000
2022-05-27,50.580000,50.580000
2022-05-31,48.850000,48.850000
2022-06-01,47.490000,47.490000
2022-06-02,49.310000,49.310000
2022-06-03,47.670000,47.670000
2022-06-06,47.730000,47.730000
2022-06-07,48.510000,48.510000
2022-06-08,47.220000,47.220000
2022-06-09,45.340000,45.340000
2022-06-10,42.450000,42.450000
2022-06-13,40.600000,40.600000
2022-06-14,42.070000,42.070000
2022-06-15,43.840000,43.840000
2022-06-16,39.970000,39.970000
2022-06-17,41.960000,41.960000
2022-06-21,41.950000,41.950000
2022-06-22,42.360000,42.360000
2022-06-23,46.110000,46.110000
2022-06-24,47.750000,47.750000
2022-06-27,46.780000,46.780000
2022-06-28,43.960000,43.960000
2022-06-29,43.240000,43.240000
2022-06-30,41.360000,41.360000
2022-07-01,41.540000,41.540000
2022-07-05,44.850000,44.850000
2022-07-06,44.120000,44.120000
2022-07-07,45.530000,45.530000
2022-07-08,46.300000,46.300000
2022-07-11,38.760000,38.760000
2022-07-12,38.460000,38.460000
2022-07-13,37.110000,37.110000
2022-07-14,34.500000,34.500000
2022-07-15,35.240000,35.240000
2022-07-18,36.710000,36.710000
2022-07-19,37.780000,37.780000
2022-07-20,41.950000,41.950000
2022-07-21,42.810000,42.810000
2022-07-22,39.160000,39.160000
2022-07-25,38.900000,38.900000
2022-07-26,37.230000,37.230000
2022-07-27,39.290000,39.290000
2022-07-28,39.810000,39.810000
2022-07-29,40.980000,40.980000
2022-08-01,41.870000,41.870000
2022-08-02,42.830000,42.830000
2022-08-03,45.260000,45.260000
2022-08-04,44.190000,44.190000
2022-08-05,45.810000,45.810000
2022-08-08,47.870000,47.870000
2022-08-09,47.150000,47.150000
2022-08-10,52.670000,52.670000
2022-08-11,47.520000,47.520000
2022-08-12,48.760000,48.760000
2022-08-15,48.690000,48.690000
2022-08-16,48.150000,48.150000
2022-08-17,45.680000,45.680000
2022-08-18,45.420000,45.420000
2022-08-19,43.370000,43.370000
2022-08-22,41.960000,41.960000
2022-08-23,43.550000,43.550000
2022-08-24,45.830000,45.830000
2022-08-25,46.130000,46.130000
2022-08-26,44.310000,44.310000
2022-08-29,43.380000,43.380000
2022-08-30,42.130000,42.130000
2022-08-31,42.090000,42.090000
2022-09-01,38.330000,38.330000
2022-09-02,38.410000,38.410000
2022-09-06,38.870000,38.870000
2022-09-07,40.460000,40.460000
2022-09-08,41.790000,41.790000
2022-09-09,44.080000,44.080000
2022-09-12,46.100000,46.100000
2022-09-13,42.870000,42.870000
2022-09-14,44.710000,44.710000
2022-09-15,44.140000,44.140000
2022-09-16,41.560000,41.560000
2022-09-19,40.960000,40.960000
2022-09-20,41.270000,41.270000
2022-09-21,41.000000,41.000000
2022-09-22,38.790000,38.790000
2022-09-23,36.790000,36.790000
2022-09-26,36.320000,36.320000
2022-09-27,37.830000,37.830000
2022-09-28,38.220000,38.220000
2022-09-29,36.270000,36.270000
2022-09-30,36.170000,36.170000
2022-10-03,37.010000,37.010000
2022-10-04,40.310000,40.310000
2022-10-05,40.000000,40.000000
2022-10-06,39.620000,39.620000
2022-10-07,36.920000,36.920000
2022-10-10,35.520000,35.520000
2022-10-11,35.630000,35.630000
2022-10-12,34.720000,34.720000
2022-10-13,34.690000,34.690000
2022-10-14,33.530000,33.530000
2022-10-17,36.710000,36.710000
2022-10-18,37.590000,37.590000
2022-10-19,36.330000,36.330000
2022-10-20,36.470000,36.470000
2022-10-21,36.480000,36.480000
2022-10-24,36.330000,36.330000
2022-10-25,38.310000,38.310000
2022-10-26,36.190000,36.190000
2022-10-27,37.110000,37.110000
2022-10-28,36.480000,36.480000
2022-10-31,35.920000,35.920000
2022-11-01,35.280000,35.280000
2022-11-02,32.050000,32.050000
2022-11-03,31.750000,31.750000
2022-11-04,30.520000,30.520000
2022-11-07,29.400000,29.400000
2022-11-08,28.140000,28.140000
2022-11-09,26.730000,26.730000
2022-11-10,29.770000,29.770000
2022-11-11,33.040000,33.040000
2022-11-14,30.940000,30.940000
2022-11-15,32.380000,32.380000
2022-11-16,30.470000,30.470000
2022-11-17,28.540000,28.540000
2022-11-18,28.270000,28.270000
2022-11-21,27.650000,27.650000
2022-11-22,26.910000,26.910000
2022-11-23,28.170000,28.170000
2022-11-25,27.700000,27.700000
2022-11-28,27.750000,27.750000
2022-11-29,27.510000,27.510000
2022-11-30,29.830000,29.830000
2022-12-01,30.300000,30.300000
2022-12-02,30.840000,30.840000
2022-12-05,28.970000,28.970000
2022-12-06,28.540000,28.540000
2022-12-07,27.790000,27.790000
2022-12-08,29.700000,29.700000
2022-12-09,29.380000,29.380000
2022-12-12,29.120000,29.120000
2022-12-13,29.230000,29.230000
2022-12-14,29.970000,29.970000
2022-12-15,28.150000,28.150000
2022-12-16,28.180000,28.180000
2022-12-19,26.410000,26.410000
2022-12-20,26.550000,26.550000
2022-12-21,25.940000,25.940000
2022-12-22,25.370000,25.370000
2022-12-23,24.750000,24.750000
2022-12-27,23.670000,23.670000
2022-12-28,23.710000,23.710000
2022-12-29,25.310000,25.310000
2022-12-30,25.470000,25.470000
2023-01-03,25.550000,25.550000
2023-01-04,26.140000,26.140000
2023-01-05,24.320000,24.320000
2023-01-06,24.320000,24.320000
2023-01-09,25.240000,25.240000
2023-01-10,26.270000,26.270000
2023-01-11,26.700000,26.700000
