date,close,adj_close
2020-08-21,15.500000,15.500000
2020-08-24,19.400000,19.400000
2020-08-25,17.780000,17.780000
2020-08-26,18.930000,18.930000
2020-08-27,17.940000,17.940000
2020-08-28,16.460000,16.460000
2020-08-31,15.230000,15.230000
2020-09-01,16.280000,16.280000
2020-09-02,16.200000,16.200000
2020-09-03,15.230000,15.230000
2020-09-04,14.630000,14.630000
2020-09-08,13.300000,13.300000
2020-09-09,13.420000,13.420000
2020-09-10,14.000000,14.000000
2020-09-11,14.230000,14.230000
2020-09-14,13.760000,13.760000
2020-09-15,13.010000,13.010000
2020-09-16,13.460000,13.460000
2020-09-17,14.310000,14.310000
2020-09-18,13.940000,13.940000
2020-09-21,13.210000,13.210000
2020-09-22,12.950000,12.950000
2020-09-23,12.770000,12.770000
2020-09-24,13.740000,13.740000
2020-09-25,13.170000,13.170000
2020-09-28,13.860000,13.860000
2020-09-29,13.520000,13.520000
2020-09-30,13.030000,13.030000
2020-10-01,12.990000,12.990000
2020-10-02,13.110000,13.110000
2020-10-05,13.530000,13.530000
2020-10-06,13.920000,13.920000
2020-10-07,13.980000,13.980000
2020-10-08,14.930000,14.930000
2020-10-09,15.010000,15.010000
2020-10-12,15.080000,15.080000
2020-10-13,15.230000,15.230000
2020-10-14,15.050000,15.050000
2020-10-15,15.130000,15.130000
2020-10-16,15.010000,15.010000
2020-10-19,15.070000,15.070000
2020-10-20,15.790000,15.790000
2020-10-21,15.140000,15.140000
2020-10-22,14.940000,14.940000
2020-10-23,15.080000,15.080000
2020-10-26,14.170000,14.170000
2020-10-27,15.000000,15.000000
2020-10-28,15.210000,15.210000
2020-10-29,15.640000,15.640000
2020-10-30,15.130000,15.130000
2020-11-02,15.550000,15.550000
2020-11-03,15.750000,15.750000
2020-11-04,15.340000,15.340000
2020-11-05,15.370000,15.370000
2020-11-06,14.880000,14.880000
2020-11-09,14.240000,14.240000
2020-11-10,14.570000,14.570000
2020-11-11,14.580000,14.580000
2020-11-12,14.140000,14.140000
2020-11-13,14.200000,14.200000
2020-11-16,14.120000,14.120000
2020-11-17,13.990000,13.990000
2020-11-18,14.880000,14.880000
2020-11-19,14.960000,14.960000
2020-11-20,14.240000,14.240000
2020-11-23,14.450000,14.450000
2020-11-24,14.370000,14.370000
2020-11-25,13.980000,13.980000
2020-11-27,14.230000,14.230000
2020-11-30,13.890000,13.890000
2020-12-01,13.960000,13.960000
2020-12-02,13.900000,13.900000
2020-12-03,13.670000,13.670000
