date,close,adj_close
2004-10-05,14.770000,1.501020
2004-10-06,14.750000,1.498988
2004-10-07,14.900000,1.514232
2004-10-08,15.050000,1.529476
2004-10-11,15.100000,1.534557
2004-10-12,15.000000,1.524394
2004-10-13,15.050000,1.529476
2004-10-14,14.860000,1.510167
2004-10-15,14.900000,1.514232
2004-10-18,15.110000,1.535573
2004-10-19,15.100000,1.534557
2004-10-20,15.130000,1.537606
2004-10-21,15.050000,1.529476
2004-10-22,14.990000,1.523378
2004-10-25,14.950000,1.519313
2004-10-26,14.850000,1.509151
2004-10-27,14.950000,1.519313
2004-10-28,14.900000,1.514232
2004-10-29,14.900000,1.514232
2004-11-01,14.900000,1.514232
2004-11-02,15.000000,1.524394
2004-11-03,15.050000,1.529476
2004-11-04,15.050000,1.529476
2004-11-05,15.150000,1.539638
2004-11-08,14.870000,1.511183
2004-11-09,14.850000,1.509151
2004-11-10,14.970000,1.521346
2004-11-11,15.060000,1.530492
2004-11-12,15.010000,1.525411
2004-11-15,15.750000,1.600614
2004-11-16,15.980000,1.623988
2004-11-17,16.500000,1.676834
2004-11-18,16.600000,1.686997
2004-11-19,17.100000,1.737810
2004-11-22,17.570000,1.785574
2004-11-23,17.640000,1.792688
2004-11-24,17.550000,1.783542
2004-11-26,17.620000,1.790655
2004-11-29,17.410000,1.769314
2004-11-30,17.800000,1.808948
2004-12-01,18.010000,1.830290
2004-12-02,18.100000,1.839436
2004-12-03,18.500000,1.880087
2004-12-06,18.140000,1.843501
2004-12-07,18.430000,1.872973
2004-12-08,18.530000,1.883135
2004-12-09,18.500000,1.880087
2004-12-10,18.500000,1.880087
2004-12-13,18.790000,1.909558
2004-12-14,19.350000,1.966469
2004-12-15,18.910000,1.921753
2004-12-16,18.140000,1.843501
2004-12-17,18.000000,1.829273
2004-12-20,18.250000,1.854680
2004-12-21,18.550000,1.885168
2004-12-22,18.820000,1.944047
2004-12-23,18.750000,1.936816
2004-12-27,19.170000,1.980201
2004-12-28,19.390000,2.002926
2004-12-29,19.320000,1.995696
2004-12-30,19.150000,1.978135
2004-12-31,19.180000,1.981234
2005-01-03,18.410000,1.901695
2005-01-04,18.490000,1.909959
2005-01-05,18.190000,1.878970
2005-01-06,17.750000,1.833519
2005-01-07,18.100000,1.869673
2005-01-10,17.850000,1.843849
2005-01-11,18.000000,1.859344
2005-01-12,17.750000,1.833519
2005-01-13,17.770000,1.835585
2005-01-14,17.950000,1.854179
2005-01-18,18.050000,1.864508
2005-01-19,17.850000,1.843849
2005-01-20,18.000000,1.859344
2005-01-21,17.870000,1.845915
2005-01-24,17.920000,1.851080
2005-01-25,17.840000,1.842816
2005-01-26,18.030000,1.862443
2005-01-27,17.500000,1.807695
2005-01-28,17.700000,1.828355
2005-01-31,17.850000,1.843849
2005-02-01,18.130000,1.872772
2005-02-02,18.180000,1.877937
2005-02-03,18.300000,1.890333
2005-02-04,18.120000,1.871739
2005-02-07,17.620000,1.820091
2005-02-08,17.700000,1.828355
2005-02-09,17.600000,1.818025
2005-02-10,17.950000,1.854179
2005-02-11,17.750000,1.833519
2005-02-14,17.740000,1.832486
2005-02-15,17.510000,1.808728
2005-02-16,17.400000,1.797366
2005-02-17,17.120000,1.768442
2005-02-18,16.820000,1.737453
2005-02-22,16.580000,1.712662
2005-02-23,16.170000,1.670310
2005-02-24,16.990000,1.755014
2005-02-25,16.750000,1.730223
2005-02-28,16.750000,1.730223
2005-03-01,16.750000,1.730223
2005-03-02,17.080000,1.764311
2005-03-03,17.020000,1.789545
2005-03-04,16.900000,1.776928
2005-03-07,16.610000,1.746436
2005-03-08,16.500000,1.734870
2005-03-09,16.500000,1.734870
2005-03-10,16.100000,1.692813
2005-03-11,15.930000,1.674938
2005-03-14,16.350000,1.719099
2005-03-15,16.250000,1.708584
2005-03-16,16.160000,1.699121
2005-03-17,15.940000,1.675990
2005-03-18,15.930000,1.674938
2005-03-21,15.820000,1.663373
2005-03-22,15.840000,1.665475
2005-03-23,15.490000,1.628675
2005-03-24,15.370000,1.616058
2005-03-28,15.320000,1.610801
2005-03-29,15.560000,1.636035
2005-03-30,15.820000,1.663373
2005-03-31,16.150000,1.698070
2005-04-01,16.420000,1.726459
2005-04-04,16.510000,1.735922
2005-04-05,16.450000,1.729613
2005-04-06,16.360000,1.720150
2005-04-07,16.610000,1.746436
2005-04-08,16.350000,1.719099
2005-04-11,16.210000,1.704379
2005-04-12,16.590000,1.744333
2005-04-13,16.440000,1.728562
2005-04-14,16.160000,1.699121
2005-04-15,15.820000,1.663373
2005-04-18,15.810000,1.662321
2005-04-19,15.830000,1.664424
2005-04-20,15.710000,1.651807
2005-04-21,16.110000,1.693864
2005-04-22,16.090000,1.691761
2005-04-25,16.370000,1.721202
2005-04-26,16.280000,1.711739
2005-04-27,16.350000,1.719099
2005-04-28,16.430000,1.727510
2005-04-29,16.330000,1.716996
2005-05-02,16.320000,1.715944
2005-05-03,16.070000,1.689659
2005-05-04,16.340000,1.718047
2005-05-05,16.200000,1.703327
2005-05-06,16.200000,1.703327
2005-05-09,16.470000,1.731716
2005-05-10,16.120000,1.694916
2005-05-11,16.080000,1.690710
2005-05-12,15.880000,1.669681
2005-05-13,15.800000,1.661270
2005-05-16,16.060000,1.688607
2005-05-17,16.220000,1.705430
2005-05-18,16.420000,1.726459
2005-05-19,16.600000,1.745385
2005-05-20,16.690000,1.754848
2005-05-23,16.650000,1.750642
2005-05-24,16.360000,1.720150
2005-05-25,16.390000,1.723304
2005-05-26,16.700000,1.755899
2005-05-27,16.730000,1.759053
2005-05-31,16.640000,1.749590
2005-06-01,16.810000,1.767465
2005-06-02,16.720000,1.758002
2005-06-03,16.610000,1.746436
2005-06-06,16.980000,1.785339
2005-06-07,17.000000,1.787442
2005-06-08,16.870000,1.773773
2005-06-09,17.170000,1.805317
2005-06-10,17.340000,1.823191
2005-06-13,17.330000,1.822140
2005-06-14,17.350000,1.824242
2005-06-15,17.530000,1.843168
2005-06-16,17.610000,1.851580
2005-06-17,17.620000,1.852631
2005-06-20,17.580000,1.848425
2005-06-21,17.530000,1.843168
2005-06-22,17.650000,1.855786
2005-06-23,17.170000,1.805317
2005-06-24,17.890000,1.881020
2005-06-27,17.850000,1.876814
2005-06-28,17.650000,1.889662
2005-06-29,17.370000,1.859684
2005-06-30,17.580000,1.882167
2005-07-01,17.730000,1.898227
2005-07-05,17.750000,1.900368
2005-07-06,17.660000,1.890732
2005-07-07,17.710000,1.896086
2005-07-08,17.850000,1.911074
2005-07-11,18.250000,1.953900
2005-07-12,18.240000,1.952829
2005-07-13,18.240000,1.952829
2005-07-14,17.750000,1.900368
2005-07-15,18.120000,1.939981
2005-07-18,17.760000,1.901439
2005-07-19,18.150000,1.943193
2005-07-20,18.270000,1.956041
2005-07-21,18.050000,1.932487
2005-07-22,18.250000,1.953900
2005-07-25,18.060000,1.933558
2005-07-26,18.220000,1.950688
2005-07-27,18.350000,1.964606
2005-07-28,18.010000,1.928204
2005-07-29,17.690000,1.893944
2005-08-01,17.890000,1.915357
2005-08-02,17.990000,1.926063
2005-08-03,18.760000,2.008502
2005-08-04,19.000000,2.034197
2005-08-05,18.130000,1.941052
2005-08-08,17.830000,1.908933
2005-08-09,18.000000,1.927134
2005-08-10,17.830000,1.908933
2005-08-11,17.850000,1.911074
2005-08-12,17.750000,1.900368
2005-08-15,17.810000,1.906792
2005-08-16,17.790000,1.904651
2005-08-17,17.510000,1.874673
2005-08-18,17.460000,1.869320
2005-08-19,17.620000,1.886450
2005-08-22,18.000000,1.927134
2005-08-23,17.350000,1.857543
