date,close,adj_close
2002-09-17,11.950000,8.240481
2002-09-18,12.030000,8.295647
2002-09-19,12.000000,8.274960
2002-09-20,12.030000,8.295647
2002-09-23,11.070000,7.633650
2002-09-24,11.250000,7.757775
2002-09-25,11.300000,7.792254
2002-09-26,11.350000,7.826733
2002-09-27,11.130000,7.675025
2002-09-30,10.930000,7.537109
2002-10-01,11.600000,7.999128
2002-10-02,11.530000,7.950857
2002-10-03,11.330000,7.812941
2002-10-04,10.880000,7.502630
2002-10-07,10.600000,7.309548
2002-10-08,10.670000,7.357818
2002-10-09,9.750000,6.723405
2002-10-10,10.030000,6.916487
2002-10-11,10.180000,7.019924
2002-10-14,10.360000,7.144049
2002-10-15,11.330000,7.812941
2002-10-16,10.760000,7.419881
2002-10-17,10.110000,6.971654
2002-10-18,10.500000,7.240590
2002-10-21,11.000000,7.585380
2002-10-22,10.690000,7.371610
2002-10-23,10.590000,7.302652
2002-10-24,10.490000,7.233694
2002-10-25,10.330000,7.123361
2002-10-28,10.280000,7.088882
2002-10-29,10.150000,6.999237
2002-10-30,10.550000,7.275069
2002-10-31,10.480000,7.226798
2002-11-01,10.950000,7.550901
2002-11-04,11.180000,7.709504
2002-11-05,11.000000,7.585380
2002-11-06,11.330000,7.812941
2002-11-07,11.000000,7.585380
2002-11-08,10.490000,7.233694
2002-11-11,10.300000,7.102674
2002-11-12,10.420000,7.185423
2002-11-13,10.290000,7.095778
2002-11-14,10.670000,7.357818
2002-11-15,10.540000,7.268173
2002-11-18,10.470000,7.219902
2002-11-19,10.510000,7.247486
2002-11-20,10.560000,7.281965
2002-11-21,10.920000,7.530213
2002-11-22,10.740000,7.406089
2002-11-25,10.750000,7.412985
2002-11-26,10.380000,7.157840
2002-11-27,11.210000,7.730192
2002-11-29,11.350000,7.826733
2002-12-02,11.650000,8.033607
2002-12-03,11.450000,7.895691
2002-12-04,11.580000,8.006313
2002-12-05,11.390000,7.874949
2002-12-06,11.260000,7.785068
2002-12-09,10.880000,7.522339
2002-12-10,11.060000,7.646790
2002-12-11,10.950000,7.570737
2002-12-12,11.110000,7.681359
2002-12-13,10.980000,7.591478
2002-12-16,11.000000,7.605306
2002-12-17,11.350000,7.847293
2002-12-18,10.850000,7.501598
2002-12-19,11.150000,7.709015
2002-12-20,11.160000,7.715929
2002-12-23,10.830000,7.487770
2002-12-24,10.450000,7.225041
2002-12-26,10.330000,7.142074
2002-12-27,10.400000,7.190471
2002-12-30,10.350000,7.155902
2002-12-31,10.420000,7.204299
2003-01-02,10.500000,7.259611
2003-01-03,10.480000,7.245783
2003-01-06,10.530000,7.280352
2003-01-07,10.550000,7.294180
2003-01-08,10.250000,7.086763
2003-01-09,10.630000,7.349491
2003-01-10,10.540000,7.287266
2003-01-13,10.600000,7.328750
2003-01-14,10.490000,7.252697
2003-01-15,10.280000,7.107504
2003-01-16,10.230000,7.072935
2003-01-17,10.080000,6.969226
2003-01-21,9.840000,6.803292
2003-01-22,9.700000,6.706497
2003-01-23,9.890000,6.837862
2003-01-24,9.630000,6.658100
2003-01-27,9.430000,6.519822
2003-01-28,9.450000,6.533650
2003-01-29,9.080000,6.277835
2003-01-30,9.540000,6.595875
2003-01-31,9.450000,6.533650
2003-02-03,9.460000,6.540563
2003-02-04,9.050000,6.257093
2003-02-05,8.970000,6.201782
2003-02-06,8.910000,6.160298
2003-02-07,8.910000,6.160298
2003-02-10,8.380000,5.793861
2003-02-11,7.950000,5.496562
2003-02-12,7.780000,5.379026
2003-02-13,7.790000,5.385940
2003-02-14,7.730000,5.344456
2003-02-18,8.150000,5.634841
2003-02-19,8.000000,5.531132
2003-02-20,8.070000,5.579529
2003-02-21,8.200000,5.669410
2003-02-24,8.030000,5.551874
2003-02-25,8.050000,5.565701
2003-02-26,7.900000,5.461993
2003-02-27,8.060000,5.572615
2003-02-28,8.180000,5.655582
2003-03-03,7.900000,5.461993
2003-03-04,7.630000,5.275317
2003-03-05,7.620000,5.268403
2003-03-06,7.400000,5.136520
2003-03-07,7.580000,5.261462
2003-03-10,7.260000,5.039342
2003-03-11,6.980000,4.844987
2003-03-12,6.740000,4.678397
2003-03-13,7.020000,4.872752
2003-03-14,7.070000,4.907458
2003-03-17,7.690000,5.337816
2003-03-18,7.680000,5.330874
2003-03-19,7.750000,5.379463
2003-03-20,7.700000,5.344757
2003-03-21,8.450000,5.865350
2003-03-24,7.760000,5.386404
2003-03-25,8.060000,5.594642
2003-03-26,7.750000,5.379463
2003-03-27,7.590000,5.268403
2003-03-28,7.500000,5.205932
2003-03-31,7.550000,5.240638
2003-04-01,7.330000,5.087931
2003-04-02,7.490000,5.198991
2003-04-03,7.500000,5.205932
2003-04-04,7.560000,5.247579
2003-04-07,7.580000,5.261462
2003-04-08,7.530000,5.226756
2003-04-09,7.520000,5.219814
2003-04-10,7.520000,5.219814
2003-04-11,7.540000,5.233697
2003-04-14,7.590000,5.268403
2003-04-15,7.550000,5.240638
2003-04-16,7.660000,5.316992
2003-04-17,8.040000,5.580759
2003-04-21,8.090000,5.615465
2003-04-22,8.060000,5.594642
2003-04-23,8.100000,5.622406
2003-04-24,8.050000,5.587700
2003-04-25,8.060000,5.594642
2003-04-28,8.330000,5.782055
2003-04-29,8.360000,5.802879
2003-04-30,8.500000,5.900056
2003-05-01,8.480000,5.886174
2003-05-02,8.590000,5.962527
2003-05-05,8.750000,6.073587
2003-05-06,8.990000,6.240177
2003-05-07,8.940000,6.226248
2003-05-08,8.920000,6.212319
2003-05-09,9.000000,6.268035
2003-05-12,9.000000,6.268035
2003-05-13,8.980000,6.254106
2003-05-14,9.070000,6.316786
2003-05-15,9.050000,6.302857
2003-05-16,8.880000,6.184461
2003-05-19,8.560000,5.961598
2003-05-20,8.830000,6.149639
2003-05-21,8.590000,5.982491
2003-05-22,8.630000,6.010349
2003-05-23,8.830000,6.149639
2003-05-27,9.230000,6.428218
2003-05-28,9.200000,6.407325
2003-05-29,9.740000,6.783407
2003-05-30,9.610000,6.692868
2003-06-02,10.000000,6.964483
2003-06-03,9.880000,6.880910
2003-06-04,10.000000,6.964483
2003-06-05,10.000000,6.964483
2003-06-06,10.050000,6.999306
2003-06-09,9.830000,6.846087
2003-06-10,9.820000,6.839123
2003-06-11,10.050000,6.999306
2003-06-12,10.350000,7.208240
2003-06-13,10.100000,7.034128
2003-06-16,10.360000,7.215205
2003-06-17,10.290000,7.166453
2003-06-18,10.580000,7.368423
2003-06-19,10.500000,7.312708
2003-06-20,10.560000,7.354494
2003-06-23,10.380000,7.229134
2003-06-24,10.440000,7.270921
2003-06-25,10.260000,7.145560
2003-06-26,10.630000,7.403246
2003-06-27,10.450000,7.277885
2003-06-30,10.350000,7.208240
2003-07-01,10.120000,7.048057
2003-07-02,10.230000,7.124666
2003-07-03,10.140000,7.061986
2003-07-07,10.150000,7.068951
2003-07-08,10.530000,7.333601
2003-07-09,10.700000,7.451997
2003-07-10,10.460000,7.284850
2003-07-11,10.620000,7.396281
2003-07-14,10.750000,7.486820
2003-07-15,10.530000,7.333601
2003-07-16,9.870000,6.873945
2003-07-17,9.980000,6.950554
2003-07-18,10.400000,7.243063
2003-07-21,10.160000,7.075915
2003-07-22,10.420000,7.256992
2003-07-23,10.310000,7.180382
2003-07-24,10.420000,7.256992
2003-07-25,10.530000,7.333601
2003-07-28,10.720000,7.465926
2003-07-29,10.990000,7.653967
2003-07-30,11.250000,7.856490
2003-07-31,11.200000,7.821572
2003-08-01,11.210000,7.828556
2003-08-04,11.000000,7.681901
2003-08-05,10.840000,7.570165
2003-08-06,10.780000,7.528263
2003-08-07,10.690000,7.465411
2003-08-08,10.770000,7.521280
2003-08-11,11.120000,7.765704
2003-08-12,11.650000,8.135832
2003-08-13,11.540000,8.059013
2003-08-14,11.550000,8.065996
2003-08-15,11.540000,8.059013
2003-08-18,11.730000,8.191700
2003-08-19,11.840000,8.268519
2003-08-20,11.500000,8.031079
2003-08-21,11.550000,8.065996
2003-08-22,11.430000,7.982194
2003-08-25,11.350000,7.926326
2003-08-26,11.500000,8.031079
2003-08-27,11.480000,8.017112
2003-08-28,11.510000,8.038062
2003-08-29,11.540000,8.059013
2003-09-02,11.550000,8.065996
2003-09-03,11.580000,8.086947
2003-09-04,11.540000,8.059013
2003-09-05,11.610000,8.107898
2003-09-08,11.630000,8.121865
2003-09-09,11.410000,7.968227
2003-09-10,11.420000,7.975210
2003-09-11,11.470000,8.010128
2003-09-12,11.430000,7.982194
2003-09-15,11.360000,7.933309
2003-09-16,11.540000,8.059013
2003-09-17,11.440000,7.989177
2003-09-18,11.510000,8.038062
2003-09-19,11.540000,8.059013
2003-09-22,11.380000,7.947276
2003-09-23,11.520000,8.045046
2003-09-24,11.280000,7.877441
2003-09-25,11.000000,7.681901
2003-09-26,10.710000,7.479379
2003-09-29,11.120000,7.765704
2003-09-30,11.100000,7.751737
2003-10-01,11.450000,7.996161
2003-10-02,11.480000,8.017112
2003-10-03,11.500000,8.031079
2003-10-06,11.560000,8.072980
2003-10-07,11.720000,8.184717
2003-10-08,11.450000,7.996161
2003-10-09,11.620000,8.114881
2003-10-10,11.520000,8.045046
2003-10-13,11.910000,8.317404
2003-10-14,12.100000,8.450092
2003-10-15,12.010000,8.387240
2003-10-16,12.580000,8.785302
2003-10-17,12.540000,8.757368
2003-10-20,13.330000,9.309068
2003-10-21,13.740000,9.595393
2003-10-22,13.540000,9.455722
2003-10-23,13.050000,9.113528
2003-10-24,13.120000,9.162413
2003-10-27,13.840000,9.665229
2003-10-28,13.530000,9.448739
2003-10-29,14.200000,9.916636
2003-10-30,14.150000,9.881719
2003-10-31,14.350000,10.021390
2003-11-03,14.700000,10.265814
2003-11-04,14.990000,10.468337
2003-11-05,14.830000,10.356600
2003-11-06,14.500000,10.126143
2003-11-07,14.650000,10.230896
2003-11-10,14.480000,10.112176
2003-11-11,14.390000,10.049324
2003-11-12,14.910000,10.412468
2003-11-13,15.060000,10.517221
2003-11-14,14.670000,10.244863
2003-11-17,14.990000,10.468337
2003-11-18,14.930000,10.426435
2003-11-19,15.280000,10.670859
2003-11-20,15.410000,10.761645
2003-11-21,15.130000,10.566106
2003-11-24,15.080000,10.531188
2003-11-25,15.040000,10.503254
2003-11-26,14.920000,10.419452
2003-11-28,14.740000,10.293748
2003-12-01,15.390000,10.747678
2003-12-02,15.410000,10.761645
2003-12-03,15.350000,10.740654
2003-12-04,15.940000,11.153487
2003-12-05,15.850000,11.090512
2003-12-08,16.020000,11.209464
2003-12-09,16.230000,11.356405
2003-12-10,15.080000,10.551730
2003-12-11,15.390000,10.768643
2003-12-12,15.820000,11.069521
2003-12-15,15.710000,10.992552
2003-12-16,15.930000,11.146490
2003-12-17,15.950000,11.160484
2003-12-18,16.750000,11.720258
2003-12-19,16.490000,11.538331
2003-12-22,16.830000,11.776235
2003-12-23,16.950000,11.860201
2003-12-24,16.630000,11.636292
2003-12-26,16.830000,11.776235
2003-12-29,17.500000,12.245045
2003-12-30,17.340000,12.133091
2003-12-31,16.610000,11.622297
2004-01-02,17.240000,12.063119
2004-01-05,17.090000,11.958161
2004-01-06,16.700000,11.685272
2004-01-07,16.860000,11.797226
2004-01-08,16.930000,11.846207
2004-01-09,16.270000,11.384393
2004-01-12,16.410000,11.482354
2004-01-13,16.690000,11.678275
2004-01-14,16.280000,11.391391
2004-01-15,15.290000,10.698671
2004-01-16,15.640000,10.943572
2004-01-20,15.620000,10.929578
2004-01-21,16.250000,11.370399
2004-01-22,15.620000,10.929578
2004-01-23,15.790000,11.048529
2004-01-26,15.370000,10.754648
2004-01-27,15.450000,10.810626
2004-01-28,14.460000,10.117906
2004-01-29,14.400000,10.075923
2004-01-30,14.500000,10.145895
2004-02-02,14.540000,10.173883
2004-02-03,14.150000,9.900994
2004-02-04,13.700000,9.586121
2004-02-05,14.230000,9.956971
2004-02-06,14.130000,9.886999
2004-02-09,14.560000,10.187878
2004-02-10,15.160000,10.607708
2004-02-11,15.250000,10.670682
2004-02-12,15.140000,10.593713
2004-02-13,14.890000,10.418784
2004-02-17,15.410000,10.782637
2004-02-18,15.160000,10.607708
2004-02-19,15.140000,10.593713
2004-02-20,15.270000,10.684677
2004-02-23,15.080000,10.551730
2004-02-24,14.900000,10.425781
2004-02-25,15.400000,10.775640
2004-02-26,15.750000,11.020541
2004-02-27,15.720000,10.999549
2004-03-01,16.150000,11.300427
2004-03-02,15.910000,11.132495
2004-03-03,15.630000,10.936575
2004-03-04,15.790000,11.048529
2004-03-05,16.080000,11.251447
2004-03-08,15.840000,11.083515
2004-03-09,15.770000,11.034535
